OrderID,OrderDate,CustomerName,Region,Category,Product,Quantity,UnitPrice,TotalPrice
2266,2024-06-15,Charlie,East,Computing,Keyboard,12,324.45,3893.4
2267,2024-04-18,Diana,South,Mobile,Monitor,8,981.91,7855.28
2268,2024-02-05,Fiona,South,Electronics,Headphones,16,96.8,1548.8
2269,2024-08-19,George,West,Computing,Laptop,5,263.07,1315.35
2270,2024-08-16,Hannah,South,Accessories,Keyboard,1,90.55,90.55
2271,2024-12-18,Edward,West,Electronics,Keyboard,17,277.26,4713.42
2272,2024-06-12,Edward,North,Mobile,Smartphone,8,96.94,775.52
2273,2024-03-13,George,North,Mobile,Keyboard,10,510.77,5107.7
2274,2024-05-15,George,East,Accessories,Mouse,18,441.16,7940.88
2275,2024-12-18,Alice,West,Electronics,Charger,15,178.18,2672.7
2276,2024-03-10,Diana,East,Mobile,Mouse,13,178.93,2326.09
2277,2024-07-14,Hannah,East,Electronics,Keyboard,10,627.98,6279.8
2278,2024-09-25,Diana,North,Mobile,Charger,9,390.19,3511.71
2279,2024-02-18,George,East,Accessories,Charger,13,60.91,791.83
2280,2024-11-11,Bob,South,Accessories,Laptop,3,920.59,2761.77
2281,2024-05-09,Bob,East,Electronics,Smartphone,3,407.93,1223.79
2282,2024-01-05,Fiona,West,Computing,Tablet,1,593.09,593.09
2283,2024-01-27,Fiona,South,Computing,Monitor,2,885.98,1771.96
2284,2024-06-08,Bob,North,Accessories,Headphones,11,405.15,4456.65
2285,2024-05-28,George,West,Mobile,Tablet,14,821.56,11501.84
2286,2024-09-20,George,South,Computing,Smartphone,10,915.18,9151.8
2287,2024-08-17,Fiona,West,Accessories,Mouse,7,178.2,1247.4
2288,2024-07-18,Charlie,South,Mobile,Mouse,1,893.03,893.03
2289,2024-02-19,George,West,Mobile,Mouse,7,124.23,869.61
2290,2024-03-07,Bob,West,Computing,Laptop,15,278.75,4181.25
2291,2024-10-26,Diana,South,Accessories,Charger,11,809.17,8900.87
2292,2024-02-27,George,North,Mobile,Mouse,6,901.18,5407.08
2293,2024-09-15,Hannah,North,Mobile,Headphones,7,685.72,4800.04
2294,2024-12-07,George,West,Electronics,Monitor,7,109.3,765.1
2295,2024-11-21,Charlie,West,Electronics,Keyboard,1,525.38,525.38
2296,2024-05-09,Fiona,North,Computing,Keyboard,10,574.77,5747.7
2297,2024-08-02,George,North,Electronics,Tablet,15,285.45,4281.75
2298,2024-06-20,Edward,East,Accessories,Monitor,8,991.34,7930.72
2299,2024-09-14,Alice,North,Computing,Smartphone,19,338.95,6440.05
2300,2024-04-11,Bob,West,Computing,Monitor,3,214.2,642.6
2301,2024-07-27,Hannah,South,Electronics,Laptop,15,114.59,1718.85
2302,2024-10-17,Hannah,North,Mobile,Tablet,4,381.61,1526.44
2303,2024-12-19,Hannah,East,Accessories,Tablet,6,694.16,4164.96
2304,2024-10-12,Edward,East,Accessories,Laptop,10,235.26,2352.6
2305,2024-04-25,Hannah,East,Accessories,Monitor,18,770.7,13872.6
2306,2024-09-20,Hannah,South,Computing,Mouse,16,139.72,2235.52
2307,2024-05-29,Fiona,North,Accessories,Laptop,18,443.27,7978.86
2308,2024-10-26,Diana,North,Mobile,Mouse,6,703.86,4223.16
2309,2024-02-05,Alice,North,Mobile,Headphones,19,139.63,2652.97
2310,2024-11-28,Edward,South,Electronics,Laptop,17,599.85,10197.45
2311,2024-10-13,Alice,South,Accessories,Mouse,18,799.96,14399.28
2312,2024-10-29,Bob,West,Computing,Monitor,13,597.57,7768.41
2313,2024-11-06,Fiona,East,Electronics,Mouse,7,513.91,3597.37
2314,2024-07-26,George,East,Mobile,Laptop,12,839.11,10069.32
2315,2024-04-15,Diana,North,Accessories,Smartphone,2,985.49,1970.98
2316,2024-06-06,Fiona,South,Mobile,Keyboard,12,185.41,2224.92
2317,2024-04-30,Alice,South,Electronics,Laptop,12,692.89,8314.68
2318,2024-02-24,Edward,North,Mobile,Keyboard,4,85.25,341.0
2319,2024-01-12,Bob,North,Accessories,Laptop,4,47.63,190.52
2320,2024-05-24,Bob,West,Accessories,Monitor,18,284.41,5119.38
2321,2024-05-15,Fiona,East,Electronics,Headphones,16,971.07,15537.12
2322,2024-01-03,George,East,Accessories,Headphones,14,554.43,7762.02
2323,2024-05-23,Edward,East,Mobile,Keyboard,17,271.93,4622.81
2324,2024-01-30,George,West,Mobile,Charger,17,136.92,2327.64
2325,2024-08-24,George,North,Computing,Charger,3,920.58,2761.74
2326,2024-10-05,Hannah,North,Computing,Monitor,6,365.55,2193.3
2327,2024-12-13,Edward,East,Computing,Mouse,13,310.16,4032.08
2328,2024-04-24,Alice,East,Mobile,Monitor,9,858.67,7728.03
2329,2024-04-13,Fiona,West,Mobile,Charger,9,606.38,5457.42
2330,2024-04-27,Fiona,South,Electronics,Monitor,8,172.79,1382.32
2331,2024-01-05,Hannah,South,Computing,Smartphone,17,424.4,7214.8
2332,2024-12-25,Charlie,East,Mobile,Tablet,16,928.59,14857.44
2333,2024-09-04,Fiona,West,Electronics,Charger,16,901.7,14427.2
2334,2024-12-29,Bob,East,Mobile,Charger,19,74.76,1420.44
2335,2024-11-16,Alice,South,Electronics,Laptop,16,272.27,4356.32
2336,2024-04-30,Edward,East,Computing,Monitor,14,158.77,2222.78
2337,2024-10-12,Fiona,South,Computing,Monitor,14,536.14,7505.96
2338,2024-05-28,Alice,South,Computing,Monitor,14,751.23,10517.22
2339,2024-03-24,Hannah,South,Mobile,Headphones,14,299.07,4186.98
2340,2024-08-18,Fiona,North,Mobile,Monitor,12,759.21,9110.52
2341,2024-10-14,Edward,North,Electronics,Charger,6,670.37,4022.22
2342,2024-06-09,Diana,East,Accessories,Laptop,13,729.58,9484.54
2343,2024-09-28,Edward,South,Accessories,Mouse,16,948.5,15176.0
2344,2024-02-07,Edward,North,Computing,Mouse,9,427.49,3847.41
2345,2024-08-13,Edward,East,Accessories,Monitor,2,345.86,691.72
2346,2024-05-21,Fiona,East,Computing,Laptop,3,685.43,2056.29
2347,2024-10-18,Charlie,East,Electronics,Smartphone,10,808.52,8085.2
2348,2024-05-30,Edward,East,Accessories,Mouse,2,195.49,390.98
2349,2024-04-23,Hannah,East,Accessories,Charger,10,847.57,8475.7
2350,2024-08-24,Bob,West,Computing,Tablet,8,62.56,500.48
2351,2024-03-06,Bob,South,Electronics,Headphones,17,11.36,193.12
2352,2024-12-26,Hannah,East,Accessories,Laptop,1,162.64,162.64
2353,2024-12-06,Alice,West,Accessories,Mouse,6,978.77,5872.62
2354,2024-09-14,Charlie,South,Accessories,Mouse,7,525.95,3681.65
2355,2024-09-05,Alice,North,Electronics,Keyboard,15,51.33,769.95
2356,2024-11-26,Hannah,East,Electronics,Smartphone,18,997.19,17949.42
2357,2024-11-18,Bob,West,Accessories,Tablet,9,746.19,6715.71
2358,2024-06-28,George,North,Computing,Tablet,8,838.82,6710.56
2359,2024-07-08,Bob,West,Computing,Tablet,10,216.88,2168.8
2360,2024-06-02,Diana,South,Accessories,Charger,4,109.92,439.68
2361,2024-07-14,Edward,South,Electronics,Laptop,8,517.51,4140.08
2362,2024-11-06,George,North,Accessories,Smartphone,1,773.31,773.31
2363,2024-09-18,Bob,West,Electronics,Monitor,8,639.59,5116.72
2364,2024-05-22,Fiona,East,Accessories,Keyboard,12,632.9,7594.8
2365,2024-12-07,Fiona,East,Electronics,Smartphone,15,758.31,11374.65
2366,2024-11-11,Alice,North,Mobile,Smartphone,13,230.89,3001.57
2367,2024-04-10,George,North,Computing,Mouse,16,663.21,10611.36
2368,2024-08-31,Alice,North,Mobile,Smartphone,18,395.15,7112.7
2369,2024-01-12,Edward,West,Computing,Laptop,1,74.4,74.4
2370,2024-08-26,Edward,East,Electronics,Keyboard,17,206.13,3504.21
2371,2024-02-18,Diana,East,Mobile,Laptop,16,795.03,12720.48
2372,2024-02-11,Hannah,East,Computing,Keyboard,5,896.45,4482.25
2373,2024-06-14,Hannah,North,Accessories,Keyboard,10,286.41,2864.1
2374,2024-03-22,Charlie,East,Electronics,Mouse,6,194.41,1166.46
2375,2024-10-17,Alice,South,Electronics,Laptop,12,31.59,379.08
2376,2024-06-06,Edward,North,Accessories,Keyboard,10,947.96,9479.6
2377,2024-08-03,Hannah,East,Accessories,Smartphone,17,685.44,11652.48
2378,2024-06-06,Alice,West,Computing,Laptop,2,957.24,1914.48
2379,2024-05-13,Edward,North,Electronics,Keyboard,19,864.53,16426.07
2380,2024-03-07,Bob,South,Computing,Charger,6,343.76,2062.56
2381,2024-12-01,Alice,South,Accessories,Tablet,13,117.12,1522.56
2382,2024-01-07,Bob,West,Electronics,Laptop,9,501.56,4514.04
2383,2024-01-14,Alice,West,Accessories,Mouse,12,31.68,380.16
2384,2024-03-13,Charlie,North,Computing,Charger,18,154.17,2775.06
2385,2024-06-11,Diana,North,Computing,Charger,8,237.27,1898.16
2386,2024-03-06,Fiona,South,Computing,Headphones,18,667.32,12011.76
2387,2024-12-12,Hannah,West,Electronics,Laptop,2,512.33,1024.66
2388,2024-05-09,Fiona,North,Accessories,Charger,8,305.91,2447.28
2389,2024-07-24,Fiona,South,Accessories,Laptop,10,566.94,5669.4
2390,2024-10-02,Bob,West,Computing,Laptop,9,129.58,1166.22
2391,2024-09-12,George,South,Computing,Keyboard,18,756.93,13624.74
2392,2024-09-22,Edward,East,Computing,Laptop,8,713.47,5707.76
2393,2024-01-25,Fiona,West,Computing,Headphones,19,220.42,4187.98
2394,2024-10-07,Charlie,North,Mobile,Monitor,3,608.36,1825.08
2395,2024-09-09,Fiona,North,Mobile,Laptop,9,505.79,4552.11
2396,2024-11-05,Alice,East,Mobile,Tablet,13,65.51,851.63
2397,2024-10-15,Bob,West,Computing,Headphones,9,281.76,2535.84
2398,2024-06-12,George,South,Computing,Monitor,12,999.49,11993.88
2399,2024-04-04,Alice,North,Accessories,Keyboard,13,104.04,1352.52
2400,2024-09-26,George,East,Electronics,Laptop,8,508.88,4071.04
2401,2024-11-16,Alice,East,Accessories,Monitor,15,850.09,12751.35
2402,2024-04-19,Alice,West,Mobile,Tablet,13,304.15,3953.95
2403,2024-12-01,Hannah,West,Accessories,Headphones,13,264.41,3437.33
2404,2024-11-05,Diana,North,Computing,Headphones,17,891.34,15152.78
2405,2024-08-25,Diana,East,Mobile,Keyboard,15,308.31,4624.65
2406,2024-01-25,Edward,South,Mobile,Keyboard,19,653.24,12411.56
2407,2024-05-20,Bob,East,Electronics,Keyboard,3,741.61,2224.83
2408,2024-04-26,Charlie,South,Electronics,Monitor,14,789.67,11055.38
2409,2024-01-25,Charlie,South,Mobile,Laptop,10,994.79,9947.9
2410,2024-03-19,Charlie,North,Mobile,Smartphone,17,804.18,13671.06
2411,2024-03-08,Hannah,East,Accessories,Charger,8,658.73,5269.84
2412,2024-06-21,Alice,South,Mobile,Headphones,18,895.99,16127.82
2413,2024-01-12,Diana,West,Computing,Smartphone,12,906.22,10874.64
2414,2024-10-14,Bob,South,Accessories,Mouse,17,973.3,16546.1
2415,2024-05-07,Alice,West,Computing,Headphones,11,777.58,8553.38
2416,2024-04-05,George,West,Computing,Charger,9,198.95,1790.55
2417,2024-04-01,Diana,East,Computing,Keyboard,15,711.26,10668.9
2418,2024-05-20,Diana,West,Mobile,Charger,9,79.75,717.75
2419,2024-01-31,Fiona,South,Electronics,Laptop,12,321.37,3856.44
2420,2024-11-29,Fiona,West,Electronics,Laptop,11,120.23,1322.53
2421,2024-01-20,Hannah,East,Computing,Headphones,17,950.19,16153.23
2422,2024-05-25,Bob,North,Mobile,Monitor,6,342.06,2052.36
2423,2024-11-11,George,South,Accessories,Mouse,8,714.65,5717.2
2424,2024-06-08,Bob,South,Computing,Charger,10,573.46,5734.6
2425,2024-12-14,Bob,East,Accessories,Keyboard,15,111.97,1679.55
2426,2024-02-12,Hannah,East,Accessories,Laptop,4,563.54,2254.16
2427,2024-09-10,Hannah,East,Mobile,Mouse,18,662.72,11928.96
2428,2024-05-09,Alice,East,Mobile,Mouse,11,882.11,9703.21
2429,2024-02-29,Edward,South,Electronics,Laptop,9,74.74,672.66
2430,2024-05-30,Hannah,North,Electronics,Tablet,9,299.16,2692.44
2431,2024-10-13,Bob,West,Mobile,Charger,8,693.88,5551.04
2432,2024-01-05,Fiona,West,Computing,Mouse,3,39.16,117.48
2433,2024-09-22,Edward,North,Electronics,Laptop,18,207.54,3735.72
2434,2024-12-10,Alice,North,Accessories,Tablet,14,222.58,3116.12
2435,2024-05-09,Edward,North,Computing,Laptop,3,670.98,2012.94
2436,2024-09-23,Charlie,East,Accessories,Laptop,17,289.53,4922.01
2437,2024-06-26,George,South,Mobile,Mouse,4,601.6,2406.4
2438,2024-09-09,Edward,South,Accessories,Monitor,18,965.52,17379.36
2439,2024-02-25,Bob,South,Computing,Monitor,15,794.28,11914.2
2440,2024-03-23,Alice,East,Mobile,Keyboard,19,336.24,6388.56
2441,2024-04-08,George,South,Computing,Charger,6,475.04,2850.24
2442,2024-05-28,Bob,East,Accessories,Laptop,15,204.67,3070.05
2443,2024-11-24,George,South,Computing,Charger,7,20.64,144.48
2444,2024-06-04,Fiona,North,Mobile,Keyboard,12,293.27,3519.24
2445,2024-07-08,Charlie,West,Accessories,Keyboard,16,372.56,5960.96
2446,2024-09-19,Fiona,West,Accessories,Keyboard,9,566.55,5098.95
2447,2024-03-20,Bob,East,Electronics,Keyboard,5,944.35,4721.75
2448,2024-09-08,Bob,South,Electronics,Headphones,11,948.11,10429.21
2449,2024-04-06,Bob,West,Computing,Mouse,2,74.75,149.5
2450,2024-09-16,Diana,North,Electronics,Mouse,16,616.57,9865.12
2451,2024-09-16,Charlie,North,Electronics,Headphones,4,47.14,188.56
2452,2024-04-12,George,North,Electronics,Laptop,5,649.84,3249.2
2453,2024-02-09,Hannah,East,Electronics,Headphones,7,122.11,854.77
2454,2024-09-29,Bob,East,Mobile,Laptop,6,946.67,5680.02
2455,2024-04-10,Bob,South,Mobile,Monitor,10,865.02,8650.2
2456,2024-12-24,George,North,Electronics,Mouse,14,27.22,381.08
2457,2024-11-03,Hannah,South,Computing,Smartphone,8,783.22,6265.76
2458,2024-08-08,Fiona,South,Mobile,Tablet,14,637.72,8928.08
2459,2024-11-03,Fiona,North,Electronics,Mouse,14,497.89,6970.46
2460,2024-05-03,Bob,South,Mobile,Headphones,3,604.62,1813.86
2461,2024-08-18,Alice,West,Accessories,Headphones,1,679.86,679.86
2462,2024-06-26,Diana,East,Mobile,Monitor,9,885.04,7965.36
2463,2024-03-03,Fiona,South,Mobile,Headphones,9,768.52,6916.68
2464,2024-04-25,Alice,North,Computing,Laptop,2,577.5,1155.0
2465,2024-07-09,Diana,East,Mobile,Laptop,16,825.49,13207.84
2466,2024-03-02,Bob,East,Computing,Smartphone,8,986.99,7895.92
2467,2024-09-12,Charlie,South,Accessories,Smartphone,6,303.68,1822.08
2468,2024-01-07,Edward,West,Electronics,Mouse,13,122.83,1596.79
2469,2024-06-03,Edward,South,Computing,Smartphone,1,732.79,732.79
2470,2024-04-01,Bob,West,Mobile,Laptop,19,978.7,18595.3
2471,2024-01-14,Fiona,East,Mobile,Charger,15,121.12,1816.8
2472,2024-08-16,Alice,South,Computing,Keyboard,1,434.55,434.55
2473,2024-03-26,Charlie,North,Accessories,Keyboard,10,66.96,669.6
2474,2024-05-12,George,South,Electronics,Smartphone,1,777.65,777.65
2475,2024-07-01,Diana,West,Mobile,Smartphone,12,948.97,11387.64
2476,2024-03-02,Bob,West,Accessories,Laptop,11,501.5,5516.5
2477,2024-08-06,Charlie,South,Electronics,Monitor,17,412.47,7011.99
2478,2024-09-02,Hannah,West,Electronics,Mouse,4,908.18,3632.72
2479,2024-08-17,Charlie,East,Mobile,Headphones,7,137.72,964.04
2480,2024-03-19,Fiona,South,Computing,Mouse,12,892.13,10705.56
2481,2024-05-28,Hannah,West,Mobile,Tablet,13,395.17,5137.21
2482,2024-05-17,Diana,South,Mobile,Keyboard,5,561.61,2808.05
2483,2024-11-09,Hannah,South,Mobile,Charger,6,530.65,3183.9
2484,2024-03-05,Charlie,North,Accessories,Keyboard,2,617.9,1235.8
2485,2024-01-13,Fiona,South,Computing,Laptop,7,942.41,6596.87
2486,2024-07-31,Hannah,North,Accessories,Mouse,14,951.37,13319.18
2487,2024-08-29,Alice,West,Mobile,Charger,14,831.99,11647.86
2488,2024-07-31,Fiona,North,Computing,Laptop,10,195.59,1955.9
2489,2024-06-29,Alice,North,Electronics,Tablet,4,336.85,1347.4
2490,2024-12-03,Alice,North,Computing,Charger,3,490.39,1471.17
2491,2024-06-21,Hannah,East,Mobile,Mouse,14,905.93,12683.02
2492,2024-06-08,Hannah,North,Computing,Charger,6,523.26,3139.56
2493,2024-06-12,George,South,Electronics,Tablet,15,977.55,14663.25
2494,2024-07-06,George,North,Electronics,Smartphone,8,983.92,7871.36
2495,2024-07-09,Charlie,South,Computing,Mouse,5,600.59,3002.95
2496,2024-11-03,Fiona,North,Electronics,Tablet,3,878.11,2634.33
2497,2024-09-12,George,East,Accessories,Headphones,3,999.23,2997.69
2498,2024-07-01,Alice,West,Computing,Headphones,13,850.47,11056.11
2499,2024-04-26,George,North,Electronics,Keyboard,2,658.63,1317.26
2500,2024-10-08,Diana,North,Electronics,Headphones,1,845.91,845.91
2501,2024-07-14,Charlie,East,Computing,Mouse,12,87.24,1046.88
2502,2024-02-03,Fiona,North,Accessories,Headphones,8,636.65,5093.2
2503,2024-02-21,Fiona,South,Computing,Headphones,19,220.44,4188.36
2504,2024-04-21,Edward,North,Electronics,Charger,9,120.48,1084.32
2505,2024-09-08,Fiona,North,Computing,Smartphone,14,893.41,12507.74
2506,2024-03-22,Charlie,West,Electronics,Keyboard,18,641.45,11546.1
2507,2024-08-19,Diana,West,Mobile,Laptop,10,247.33,2473.3
2508,2024-08-14,Fiona,North,Computing,Keyboard,9,389.85,3508.65
2509,2024-08-20,Edward,East,Computing,Keyboard,6,973.41,5840.46
2510,2024-08-08,Charlie,West,Electronics,Keyboard,1,862.87,862.87
2511,2024-02-11,Alice,North,Electronics,Tablet,5,20.5,102.5
2512,2024-01-21,Bob,West,Electronics,Laptop,10,979.9,9799.0
2513,2024-02-11,Bob,North,Electronics,Tablet,13,371.69,4831.97
2514,2024-04-22,Alice,West,Computing,Smartphone,4,696.94,2787.76
2515,2024-04-14,George,West,Electronics,Smartphone,1,714.11,714.11
2516,2024-07-10,Fiona,South,Computing,Monitor,2,912.13,1824.26
2517,2024-01-17,Hannah,North,Accessories,Monitor,4,885.64,3542.56
2518,2024-04-29,Bob,North,Computing,Charger,17,285.32,4850.44
2519,2024-05-08,George,North,Electronics,Smartphone,10,645.32,6453.2
2520,2024-05-09,Bob,North,Electronics,Smartphone,12,396.74,4760.88
2521,2024-02-29,Alice,West,Accessories,Tablet,2,527.92,1055.84
2522,2024-02-17,Fiona,South,Computing,Charger,3,556.91,1670.73
2523,2024-01-29,Fiona,South,Accessories,Smartphone,14,399.36,5591.04
2524,2024-04-06,George,East,Computing,Mouse,15,466.57,6998.55
2525,2024-01-10,Alice,North,Electronics,Laptop,13,212.3,2759.9
2526,2024-08-29,George,East,Computing,Tablet,9,609.61,5486.49
2527,2024-11-09,Fiona,West,Electronics,Smartphone,2,760.17,1520.34
2528,2024-08-19,Hannah,East,Electronics,Tablet,19,432.59,8219.21
2529,2024-10-03,Fiona,North,Mobile,Tablet,16,977.79,15644.64
2530,2024-10-10,Charlie,South,Mobile,Headphones,11,61.94,681.34
2531,2024-07-21,Hannah,South,Computing,Charger,12,591.21,7094.52
2532,2024-09-03,George,North,Electronics,Monitor,1,585.68,585.68
2533,2024-10-16,Charlie,West,Accessories,Charger,2,41.11,82.22
2534,2024-09-20,Alice,North,Electronics,Tablet,16,228.45,3655.2
2535,2024-08-01,Diana,West,Accessories,Charger,2,906.01,1812.02
2536,2024-07-18,Bob,South,Computing,Keyboard,19,546.79,10389.01
2537,2024-03-19,Charlie,West,Computing,Mouse,10,439.2,4392.0
2538,2024-12-08,Bob,North,Accessories,Mouse,19,418.42,7949.98
2539,2024-12-09,Edward,North,Accessories,Tablet,10,888.72,8887.2
2540,2024-06-21,Alice,North,Electronics,Keyboard,16,370.2,5923.2
2541,2024-03-09,Diana,West,Computing,Mouse,13,859.87,11178.31
2542,2024-03-27,Edward,West,Electronics,Headphones,16,312.65,5002.4
2543,2024-04-10,Edward,West,Accessories,Smartphone,18,533.85,9609.3
2544,2024-01-08,Fiona,South,Mobile,Tablet,8,148.1,1184.8
2545,2024-11-28,Edward,East,Mobile,Headphones,18,825.91,14866.38
2546,2024-07-18,Alice,East,Mobile,Charger,13,737.29,9584.77
2547,2024-03-27,Charlie,North,Accessories,Laptop,7,532.44,3727.08
2548,2024-02-12,Alice,South,Electronics,Charger,18,30.77,553.86
2549,2024-04-18,Charlie,West,Computing,Headphones,6,483.85,2903.1
2550,2024-05-31,Edward,North,Accessories,Monitor,9,229.07,2061.63
2551,2024-01-17,Edward,South,Mobile,Monitor,6,416.31,2497.86
2552,2024-05-12,Hannah,North,Electronics,Smartphone,18,857.14,15428.52
2553,2024-05-27,Diana,South,Computing,Charger,17,770.76,13102.92
2554,2024-10-03,Charlie,South,Computing,Keyboard,12,245.74,2948.88
2555,2024-08-19,Edward,East,Accessories,Smartphone,3,985.03,2955.09
2556,2024-11-09,Fiona,North,Accessories,Mouse,5,903.69,4518.45
2557,2024-08-15,Hannah,West,Computing,Keyboard,7,531.03,3717.21
2558,2024-05-18,Bob,East,Computing,Keyboard,10,532.5,5325.0
2559,2024-07-29,Hannah,East,Mobile,Keyboard,10,901.76,9017.6
2560,2024-01-28,Diana,West,Computing,Keyboard,19,637.96,12121.24
2561,2024-02-20,Alice,South,Accessories,Monitor,4,539.0,2156.0
2562,2024-09-17,Diana,West,Electronics,Charger,10,750.4,7504.0
2563,2024-09-17,Bob,North,Mobile,Mouse,18,238.92,4300.56
2564,2024-12-15,Hannah,West,Mobile,Monitor,3,878.99,2636.97
2565,2024-12-17,Charlie,South,Computing,Tablet,3,533.76,1601.28
2566,2024-01-08,Alice,West,Electronics,Mouse,5,605.48,3027.4
2567,2024-11-15,Alice,South,Mobile,Monitor,16,94.49,1511.84
2568,2024-05-17,Charlie,South,Accessories,Smartphone,13,312.96,4068.48
2569,2024-02-07,George,North,Computing,Monitor,11,429.6,4725.6
2570,2024-04-20,George,West,Accessories,Mouse,13,416.84,5418.92
2571,2024-08-07,Diana,West,Computing,Mouse,19,779.39,14808.41
2572,2024-12-02,Edward,North,Mobile,Smartphone,6,285.91,1715.46
2573,2024-08-10,George,South,Computing,Laptop,13,186.2,2420.6
2574,2024-05-15,Diana,West,Electronics,Charger,4,584.7,2338.8
2575,2024-09-12,George,North,Accessories,Mouse,5,616.94,3084.7
2576,2024-12-25,Bob,South,Electronics,Monitor,19,125.98,2393.62
2577,2024-11-24,Fiona,North,Accessories,Smartphone,5,7.46,37.3
2578,2024-02-18,Edward,West,Accessories,Keyboard,14,918.06,12852.84
2579,2024-10-18,Diana,North,Computing,Charger,4,84.24,336.96
2580,2024-11-19,Fiona,East,Mobile,Mouse,12,898.38,10780.56
2581,2024-03-18,Fiona,South,Mobile,Charger,6,402.22,2413.32
2582,2024-04-14,Hannah,East,Electronics,Charger,19,654.79,12441.01
2583,2024-06-17,George,East,Computing,Headphones,10,189.69,1896.9
2584,2024-08-04,Hannah,South,Mobile,Charger,1,824.8,824.8
2585,2024-04-28,Charlie,South,Accessories,Keyboard,16,184.29,2948.64
2586,2024-07-08,Bob,North,Accessories,Tablet,4,389.58,1558.32
2587,2024-09-11,Bob,South,Computing,Charger,9,241.84,2176.56
2588,2024-09-22,Bob,East,Electronics,Mouse,18,838.32,15089.76
2589,2024-05-28,Edward,East,Computing,Smartphone,17,859.04,14603.68
2590,2024-06-12,Alice,West,Electronics,Keyboard,15,375.17,5627.55
2591,2024-05-19,Edward,South,Computing,Monitor,19,310.84,5905.96
2592,2024-12-12,Diana,East,Accessories,Monitor,7,774.7,5422.9
2593,2024-09-14,Fiona,West,Computing,Mouse,18,879.12,15824.16
2594,2024-09-25,Fiona,West,Mobile,Laptop,6,625.9,3755.4
2595,2024-06-29,Hannah,North,Mobile,Headphones,19,927.77,17627.63
2596,2024-06-08,Alice,East,Computing,Mouse,12,386.13,4633.56
2597,2024-12-16,Diana,North,Electronics,Smartphone,3,156.13,468.39
2598,2024-10-14,Alice,East,Electronics,Keyboard,1,183.74,183.74
2599,2024-10-14,Fiona,North,Accessories,Headphones,5,671.48,3357.4
2600,2024-08-13,George,North,Accessories,Laptop,1,410.49,410.49
2601,2024-01-11,Edward,South,Electronics,Mouse,8,160.53,1284.24
2602,2024-01-10,Bob,North,Computing,Tablet,7,295.77,2070.39
2603,2024-09-27,Fiona,South,Accessories,Headphones,15,532.95,7994.25
2604,2024-09-29,Charlie,West,Electronics,Laptop,11,125.84,1384.24
2605,2024-07-01,Bob,East,Electronics,Mouse,18,8.43,151.74
2606,2024-06-01,Fiona,West,Computing,Charger,14,917.71,12847.94
2607,2024-11-10,Edward,East,Mobile,Mouse,9,308.34,2775.06
2608,2024-11-29,Alice,West,Electronics,Smartphone,5,225.39,1126.95
2609,2024-05-03,George,East,Accessories,Mouse,4,699.99,2799.96
2610,2024-04-23,George,North,Computing,Tablet,12,854.14,10249.68
2611,2024-10-04,Bob,East,Computing,Mouse,1,634.12,634.12
2612,2024-07-31,Edward,East,Computing,Monitor,13,258.21,3356.73
2613,2024-06-20,George,West,Mobile,Laptop,1,862.33,862.33
2614,2024-10-14,George,West,Mobile,Charger,3,512.88,1538.64
2615,2024-06-22,Diana,West,Accessories,Monitor,8,384.28,3074.24
2616,2024-04-22,Charlie,South,Accessories,Mouse,18,606.7,10920.6
2617,2024-05-01,Bob,South,Computing,Tablet,16,702.11,11233.76
2618,2024-02-01,Alice,East,Accessories,Laptop,16,595.86,9533.76
2619,2024-08-09,George,East,Electronics,Laptop,2,920.64,1841.28
2620,2024-04-28,Diana,North,Mobile,Mouse,17,629.88,10707.96
2621,2024-02-08,Edward,North,Computing,Tablet,10,879.19,8791.9
2622,2024-09-24,George,East,Computing,Smartphone,7,589.02,4123.14
2623,2024-08-20,Hannah,South,Electronics,Charger,10,333.03,3330.3
2624,2024-01-18,Charlie,East,Electronics,Laptop,19,534.64,10158.16
2625,2024-05-28,Alice,North,Electronics,Charger,9,90.91,818.19
2626,2024-05-28,Edward,South,Electronics,Tablet,17,234.02,3978.34
2627,2024-05-05,Edward,South,Computing,Headphones,9,767.4,6906.6
2628,2024-10-28,Bob,North,Mobile,Monitor,9,663.17,5968.53
2629,2024-12-25,George,East,Mobile,Laptop,5,170.69,853.45
2630,2024-08-25,Bob,West,Electronics,Headphones,7,440.83,3085.81
2631,2024-05-14,Alice,East,Accessories,Laptop,11,146.28,1609.08
2632,2024-05-30,Hannah,East,Computing,Smartphone,8,856.54,6852.32
2633,2024-08-23,George,North,Mobile,Mouse,14,113.62,1590.68
2634,2024-08-11,Fiona,South,Electronics,Tablet,2,655.96,1311.92
2635,2024-07-21,George,North,Accessories,Laptop,10,608.97,6089.7
2636,2024-09-12,Hannah,East,Accessories,Tablet,16,475.41,7606.56
2637,2024-03-26,Fiona,West,Electronics,Keyboard,16,281.84,4509.44
2638,2024-05-29,Edward,West,Computing,Laptop,19,406.94,7731.86
2639,2024-08-22,Bob,West,Mobile,Smartphone,11,807.36,8880.96
2640,2024-12-10,Charlie,North,Accessories,Smartphone,6,762.74,4576.44
2641,2024-01-22,George,South,Mobile,Mouse,6,740.12,4440.72
2642,2024-12-13,Charlie,North,Mobile,Mouse,7,751.07,5257.49
2643,2024-10-11,George,West,Accessories,Headphones,16,148.17,2370.72
2644,2024-09-25,Edward,East,Electronics,Smartphone,13,103.6,1346.8
